accession,family
NC_001909.1,Siphoviridae
NC_001629.1,Siphoviridae
NC_001706.1,Siphoviridae
NC_013155.1,Siphoviridae
NC_013152.1,Siphoviridae
NC_008371.1,Siphoviridae
NC_009817.1,Podoviridae
NC_008363.1,Siphoviridae
NC_001835.1,Siphoviridae
NC_028900.1,Siphoviridae
NC_023641.1,Endornaviridae
NC_034216.1,Endornaviridae
NC_020807.1,Rhabdoviridae
NC_004765.1,Papillomaviridae
NC_001619.1,Papillomaviridae
NC_013237.1,Papillomaviridae
NC_007150.1,Papillomaviridae
NC_018575.1,Papillomaviridae
NC_026922.1,Baculoviridae
NC_010737.1,Caulimoviridae
NC_023016.1,Secoviridae
NC_023017.1,Secoviridae
NC_024806.1,Flaviviridae
NC_034533.1,Rhabdoviridae
NC_003690.1,Flaviviridae
NC_023627.1,Iflaviridae
NC_025788.1,Iflaviridae
NC_004296.1,Arenaviridae
NC_004297.1,Arenaviridae
NC_010758.1,Arenaviridae
NC_010760.1,Arenaviridae
NC_028133.1,Nodaviridae
NC_028134.1,Nodaviridae
NC_034443.1,Rhabdoviridae
NC_001822.1,Tombusviridae
NC_004011.1,Potyviridae
NC_024115.1,Totiviridae
NC_002063.1,Totiviridae
NC_003601.1,Totiviridae
NC_002064.1,Totiviridae
NC_025450.1,Podoviridae
NC_025831.1,Hantaviridae
NC_025832.1,Hantaviridae
NC_025833.1,Hantaviridae
NC_004286.1,Parvoviridae
NC_005341.1,Parvoviridae
NC_004284.1,Parvoviridae
NC_019492.1,Parvoviridae
NC_004287.1,Parvoviridae
NC_004288.1,Parvoviridae
NC_018399.1,Parvoviridae
NC_006555.1,Parvoviridae
NC_018450.1,Parvoviridae
NC_015718.1,Parvoviridae
NC_029311.1,Herpesviridae
NC_032120.1,Polyomaviridae
NC_025218.2,Totiviridae
NC_026315.1,Picornaviridae
NC_026316.1,Picornaviridae
NC_011558.1,Rhabdoviridae
NC_011568.1,Rhabdoviridae
NC_012909.1,Closteroviridae
NC_012910.1,Closteroviridae
NC_003617.1,Closteroviridae
NC_003618.1,Closteroviridae
NC_027706.1,Potyviridae
NC_003605.1,Potyviridae
NC_035214.1,Secoviridae
NC_035219.1,Secoviridae
NC_007642.1,Rhabdoviridae
NC_006051.1,Ophioviridae
NC_006052.1,Ophioviridae
NC_006053.1,Ophioviridae
NC_006054.1,Ophioviridae
NC_010832.1,Alphaflexiviridae
NC_011532.1,Rhabdoviridae
NC_008348.1,Baculoviridae
NC_027987.1,Siphoviridae
NC_018273.1,Siphoviridae
NC_027377.1,Siphoviridae
NC_027358.1,Siphoviridae
NC_020880.1,Siphoviridae
NC_024390.1,Siphoviridae
NC_020870.1,Siphoviridae
NC_024385.1,Siphoviridae
NC_024386.1,Siphoviridae
NC_024388.1,Siphoviridae
NC_024380.1,Siphoviridae
NC_024389.1,Siphoviridae
NC_024378.1,Siphoviridae
NC_034253.1,Polyomaviridae
NC_007736.1,Reoviridae
NC_007737.1,Reoviridae
NC_007738.1,Reoviridae
NC_007739.1,Reoviridae
NC_007740.1,Reoviridae
NC_007741.1,Reoviridae
NC_007742.1,Reoviridae
NC_007743.1,Reoviridae
NC_007744.1,Reoviridae
NC_007745.1,Reoviridae
NC_007746.1,Reoviridae
NC_007747.1,Reoviridae
NC_019549.1,Podoviridae
NC_019550.1,Podoviridae
NC_010305.1,Betaflexiviridae
NC_031089.1,Betaflexiviridae
NC_025477.1,Bromoviridae
NC_025478.1,Bromoviridae
NC_025481.1,Bromoviridae
NC_005288.1,Potyviridae
NC_005138.1,Betaflexiviridae
NC_007192.1,Alphaflexiviridae
NC_018506.1,Picornaviridae
NC_023162.1,Picornaviridae
NC_035432.1,Flaviviridae
NC_009550.1,Geminiviridae
NC_031466.1,Geminiviridae
NC_003291.2,Siphoviridae
NC_009815.1,Siphoviridae
NC_003216.1,Siphoviridae
NC_009810.1,Siphoviridae
NC_009812.1,Siphoviridae
NC_009813.1,Siphoviridae
NC_024364.1,Myoviridae
NC_024360.1,Myoviridae
NC_024787.1,Myoviridae
NC_024384.1,Siphoviridae
NC_024359.1,Myoviridae
NC_024387.1,Siphoviridae
NC_009814.1,Siphoviridae
NC_011308.1,Siphoviridae
NC_020871.1,Myoviridae
NC_028871.1,Siphoviridae
NC_028929.1,Siphoviridae
NC_025440.1,Myoviridae
NC_009811.2,Myoviridae
NC_021785.1,Siphoviridae
NC_024392.1,Siphoviridae
NC_024375.1,Siphoviridae
NC_021539.2,Siphoviridae
NC_021787.2,Siphoviridae
NC_021781.2,Myoviridae
NC_024383.1,Myoviridae
NC_018831.1,Siphoviridae
NC_006953.1,Siphoviridae
NC_001836.1,Closteroviridae
NC_005065.1,Closteroviridae
NC_027783.1,Circoviridae
NC_024684.1,Adenoviridae
NC_031955.1,Rhabdoviridae
NC_016144.1,Filoviridae
NC_010434.1,Alphaflexiviridae
NC_021242.1,Peribunyaviridae
NC_021243.1,Peribunyaviridae
NC_021244.1,Peribunyaviridae
NC_025340.1,Rhabdoviridae
NC_034835.1,Potyviridae
NC_007580.2,Flaviviridae
NC_001809.1,Flaviviridae
NC_022519.1,Polyomaviridae
NC_032730.1,Coronaviridae
NC_007210.2,Geminiviridae
NC_027703.1,Luteoviridae
NC_004824.1,Geminiviridae
NC_004825.1,Geminiviridae
NC_012776.1,Arenaviridae
NC_012777.1,Arenaviridae
NC_003027.1,Poxviridae
NC_016152.1,Arenaviridae
NC_016153.1,Arenaviridae
NC_018710.1,Arenaviridae
NC_018711.1,Arenaviridae
NC_014898.1,Potyviridae
NC_027567.1,Reoviridae
NC_027568.1,Reoviridae
NC_027569.1,Reoviridae
NC_027570.1,Reoviridae
NC_027571.1,Reoviridae
NC_027572.1,Reoviridae
NC_027573.1,Reoviridae
NC_027574.1,Reoviridae
NC_027576.1,Reoviridae
NC_024497.1,Iflaviridae
NC_001973.1,Baculoviridae
NC_013953.1,Baculoviridae
NC_001824.1,Iridoviridae
NC_005902.1,Iridoviridae
NC_033423.1,Iridoviridae
NC_004291.1,Arenaviridae
NC_004294.1,Arenaviridae
NC_025408.1,Rhabdoviridae
NC_027801.1,Circoviridae
NC_035187.1,Flaviviridae
NC_019851.1,Polyomaviridae
NC_001669.1,Polyomaviridae
NC_030200.1,Herpesviridae
NC_004812.1,Herpesviridae
NC_006150.1,Herpesviridae
NC_006146.1,Herpesviridae
NC_007016.1,Herpesviridae
NC_005078.1,Arenaviridae
NC_005079.1,Arenaviridae
NC_005094.1,Nodaviridae
NC_005095.1,Nodaviridae
NC_018570.2,Dicistroviridae
NC_025674.1,Virgaviridae
NC_029132.1,Herpesviridae
NC_031452.1,Geminiviridae
NC_031448.1,Geminiviridae
NC_031453.1,Geminiviridae
NC_010952.1,Geminiviridae
NC_010953.1,Geminiviridae
NC_035487.1,Geminiviridae
NC_035488.1,Geminiviridae
NC_004097.1,Geminiviridae
NC_004098.1,Geminiviridae
NC_004099.1,Geminiviridae
NC_004100.1,Geminiviridae
NC_010647.1,Geminiviridae
NC_010648.1,Geminiviridae
NC_017001.1,Geminiviridae
NC_017002.1,Geminiviridae
NC_016999.1,Geminiviridae
NC_017000.1,Geminiviridae
NC_028137.1,Flaviviridae
NC_023812.1,Togaviridae
NC_034497.1,Peribunyaviridae
NC_034498.1,Peribunyaviridae
NC_034505.1,Peribunyaviridae
NC_014462.1,Chrysoviridae
NC_014463.1,Chrysoviridae
NC_014464.1,Chrysoviridae
NC_014465.1,Chrysoviridae
NC_023039.1,Chrysoviridae
NC_023040.1,Chrysoviridae
NC_023041.1,Chrysoviridae
NC_023042.1,Chrysoviridae
NC_023043.1,Chrysoviridae
NC_006367.1,Totiviridae
NC_010246.1,Totiviridae
NC_027209.1,Totiviridae
NC_016993.1,Coronaviridae
NC_029911.1,Reoviridae
NC_029912.1,Reoviridae
NC_029913.1,Reoviridae
NC_029914.1,Reoviridae
NC_029915.1,Reoviridae
NC_029916.1,Reoviridae
NC_029917.1,Reoviridae
NC_029918.1,Reoviridae
NC_029919.1,Reoviridae
NC_029920.1,Reoviridae
NC_028044.1,Totiviridae
NC_036589.1,Totiviridae
NC_030398.2,Totiviridae
NC_003626.1,Secoviridae
NC_003627.1,Tombusviridae
NC_003377.1,Potyviridae
NC_005974.1,Rhabdoviridae
NC_036390.1,Rhabdoviridae
NC_005975.1,Rhabdoviridae
NC_007729.1,Tombusviridae
NC_002786.2,Tymoviridae
NC_028465.1,Reoviridae
NC_017917.1,Geminiviridae
NC_001346.2,Geminiviridae
NC_009533.1,Tombusviridae
NC_021484.1,Luteoviridae
NC_029990.1,Luteoviridae
NC_008728.1,Reoviridae
NC_008729.1,Reoviridae
NC_008730.1,Reoviridae
NC_008731.1,Reoviridae
NC_008732.1,Reoviridae
NC_008733.1,Reoviridae
NC_008734.1,Reoviridae
NC_008735.1,Reoviridae
NC_008736.1,Reoviridae
NC_008737.1,Reoviridae
NC_025400.1,Rhabdoviridae
NC_025364.1,Rhabdoviridae
NC_008251.1,Alphaflexiviridae
NC_031458.1,Geminiviridae
NC_031459.1,Geminiviridae
NC_008316.1,Geminiviridae
NC_021245.1,Geminiviridae
NC_007724.1,Geminiviridae
NC_008559.1,Geminiviridae
NC_012665.1,Geminiviridae
NC_026763.1,Geminiviridae
NC_014647.1,Geminiviridae
NC_030749.1,Geminiviridae
NC_004634.1,Geminiviridae
NC_006631.1,Geminiviridae
NC_001943.1,Astroviridae
NC_030922.1,Astroviridae
NC_004579.1,Astroviridae
NC_002469.1,Astroviridae
NC_024701.1,Astroviridae
NC_034974.1,Astroviridae
NC_025379.2,Astroviridae
NC_034975.1,Astroviridae
NC_011400.1,Astroviridae
NC_013060.1,Astroviridae
NC_023681.1,Baculoviridae
NC_003529.1,Baculoviridae
NC_004117.1,Baculoviridae
NC_001607.1,Bornaviridae
NC_030692.1,Bornaviridae
NC_013225.1,Reoviridae
NC_013226.1,Reoviridae
NC_013227.1,Reoviridae
NC_013228.1,Reoviridae
NC_013229.1,Reoviridae
NC_013230.1,Reoviridae
NC_013231.1,Reoviridae
NC_013232.1,Reoviridae
NC_013233.1,Reoviridae
NC_013234.1,Reoviridae
NC_006430.1,Paramyxoviridae
NC_034531.1,Rhabdoviridae
NC_028766.1,Myoviridae
NC_028898.1,Myoviridae
NC_028956.1,Siphoviridae
NC_028853.1,Siphoviridae
NC_028743.1,Siphoviridae
NC_008201.1,Myoviridae
NC_024074.1,Peribunyaviridae
NC_024075.1,Peribunyaviridae
NC_024076.1,Peribunyaviridae
NC_034552.1,Hantaviridae
NC_034553.1,Hantaviridae
NC_034566.1,Hantaviridae
NC_026281.1,Peribunyaviridae
NC_026282.1,Peribunyaviridae
NC_026283.1,Peribunyaviridae
NC_009489.1,Paramyxoviridae
NC_025255.1,Rhabdoviridae
NC_008716.1,Virgaviridae
NC_030148.1,Polyomaviridae
NC_001608.3,Filoviridae
NC_024781.1,Filoviridae
NC_034530.1,Rhabdoviridae
NC_027134.1,Arenaviridae
NC_027136.1,Arenaviridae
NC_022790.1,Microviridae
NC_027788.1,Circoviridae
NC_034495.1,Peribunyaviridae
NC_034496.1,Peribunyaviridae
NC_034504.1,Peribunyaviridae
NC_008725.1,Baculoviridae
NC_001550.1,Retroviridae
NC_025895.1,Polyomaviridae
NC_003417.1,Togaviridae
NC_033721.1,Flaviviridae
NC_001498.1,Paramyxoviridae
NC_029797.1,Parvoviridae
NC_016072.1,Mimiviridae
NC_013266.1,Bromoviridae
NC_013267.1,Bromoviridae
NC_013268.1,Bromoviridae
NC_001993.1,Poxviridae
NC_002641.1,Herpesviridae
NC_021201.1,Picornaviridae
NC_026473.1,Polyomaviridae
NC_028140.1,Geminiviridae
NC_028141.1,Geminiviridae
NC_028142.1,Geminiviridae
NC_028143.1,Geminiviridae
NC_010809.1,Luteoviridae
NC_004732.1,Geminiviridae
NC_028138.1,Geminiviridae
NC_014380.1,Geminiviridae
NC_014381.1,Geminiviridae
NC_033832.1,Tospoviridae
NC_033833.1,Tospoviridae
NC_033834.1,Tospoviridae
NC_008300.1,Tospoviridae
NC_008306.1,Tospoviridae
NC_008307.1,Tospoviridae
NC_034204.1,Flaviviridae
NC_027819.1,Flaviviridae
NC_023763.1,Arenaviridae
NC_023764.1,Arenaviridae
NC_015490.1,Geminiviridae
NC_015491.1,Geminiviridae
NC_007965.1,Geminiviridae
NC_007966.1,Geminiviridae
NC_001663.2,Polyomaviridae
NC_020901.1,Mesoniviridae
NC_020900.1,Mesoniviridae
NC_025431.1,Podoviridae
NC_010818.1,Geminiviridae
NC_009088.1,Geminiviridae
NC_001902.1,Siphoviridae
NC_002628.3,Siphoviridae
NC_009603.1,Siphoviridae
NC_023859.1,Siphoviridae
NC_029002.1,Myoviridae
NC_008562.1,Myoviridae
NC_008171.1,Reoviridae
NC_008172.1,Reoviridae
NC_008173.1,Reoviridae
NC_008174.1,Reoviridae
NC_008175.1,Reoviridae
NC_008176.1,Reoviridae
NC_008177.1,Reoviridae
NC_008178.1,Reoviridae
NC_008179.1,Reoviridae
NC_008180.1,Reoviridae
NC_008181.1,Reoviridae
NC_014767.1,Phycodnaviridae
NC_007028.1,Polydnaviridae
NC_007029.1,Polydnaviridae
NC_007030.2,Polydnaviridae
NC_007031.1,Polydnaviridae
NC_007032.1,Polydnaviridae
NC_007033.1,Polydnaviridae
NC_007034.1,Polydnaviridae
NC_007035.1,Polydnaviridae
NC_007036.1,Polydnaviridae
NC_007037.1,Polydnaviridae
NC_007038.1,Polydnaviridae
NC_007039.1,Polydnaviridae
NC_007040.1,Polydnaviridae
NC_007041.1,Polydnaviridae
NC_007044.1,Polydnaviridae
NC_028119.1,Polyomaviridae
NC_027634.1,Microviridae
NC_027635.1,Microviridae
NC_027638.1,Microviridae
NC_027639.1,Microviridae
NC_027640.1,Microviridae
NC_027641.1,Microviridae
NC_027643.1,Microviridae
NC_027644.1,Microviridae
NC_027646.1,Microviridae
NC_027647.1,Microviridae
NC_027648.1,Microviridae
NC_026013.1,Microviridae
NC_015785.1,Microviridae
NC_024887.1,Togaviridae
NC_019843.3,Coronaviridae
NC_012702.1,Nyamiviridae
NC_025112.1,Arteriviridae
NC_003641.1,Nanoviridae
NC_003642.1,Nanoviridae
NC_003643.1,Nanoviridae
NC_003644.1,Nanoviridae
NC_003645.1,Nanoviridae
NC_003646.1,Nanoviridae
NC_003648.1,Nanoviridae
NC_023626.1,Nanoviridae
NC_023639.1,Mimiviridae
NC_009546.1,Geminiviridae
NC_010438.1,Coronaviridae
NC_020069.1,Polyomaviridae
NC_034220.1,Polyomaviridae
NC_034221.1,Polyomaviridae
NC_030873.1,Parvoviridae
NC_019712.1,Caliciviridae
NC_023885.1,Circoviridae
NC_023760.1,Coronaviridae
NC_006944.1,Closteroviridae
NC_006948.1,Alphaflexiviridae
NC_016080.1,Betaflexiviridae
NC_024491.1,Geminiviridae
NC_004036.1,Caulimoviridae
NC_003379.1,Geminiviridae
NC_034381.1,Picornaviridae
NC_007903.1,Arenaviridae
NC_007904.1,Arenaviridae
NC_022620.1,Reoviridae
NC_022621.1,Reoviridae
NC_022622.1,Reoviridae
NC_022623.1,Reoviridae
NC_022624.1,Reoviridae
NC_022625.1,Reoviridae
NC_022626.1,Reoviridae
NC_022627.1,Reoviridae
NC_022628.1,Reoviridae
NC_022629.1,Reoviridae
NC_029996.1,Baculoviridae
NC_003635.1,Flaviviridae
NC_034222.1,Flaviviridae
NC_034223.1,Flaviviridae
NC_034224.1,Flaviviridae
NC_034225.1,Flaviviridae
NC_025352.1,Paramyxoviridae
NC_006429.1,Rhabdoviridae
NC_031338.1,Iflaviridae
NC_001731.1,Poxviridae
NC_001502.1,Retroviridae
NC_028123.1,Polyomaviridae
NC_026509.1,Arteriviridae
NC_003310.1,Poxviridae
NC_004119.1,Flaviviridae
NC_034396.1,Hantaviridae
NC_034397.1,Hantaviridae
NC_034403.1,Hantaviridae
NC_006572.1,Arenaviridae
NC_006573.1,Arenaviridae
NC_006574.1,Arenaviridae
NC_006575.1,Arenaviridae
NC_011085.3,Podoviridae
NC_031020.1,Myoviridae
NC_031115.1,Podoviridae
NC_020073.2,Tombusviridae
NC_009995.1,Potyviridae
NC_013057.1,Arenaviridae
NC_013058.1,Arenaviridae
NC_034508.1,Rhabdoviridae
NC_023987.1,Picornaviridae
NC_034448.1,Rhabdoviridae
NC_026512.1,Circoviridae
NC_015115.1,Parvoviridae
NC_005339.1,Paramyxoviridae
NC_035218.1,Secoviridae
NC_035220.1,Secoviridae
NC_020104.1,Mimiviridae
NC_034545.1,Rhabdoviridae
NC_015935.1,Astroviridae
NC_031755.1,Circoviridae
NC_015936.1,Picornaviridae
NC_001503.1,Retroviridae
NC_025359.1,Rhabdoviridae
NC_026815.1,Parvoviridae
NC_014793.1,Dicistroviridae
NC_026020.2,Caulimoviridae
NC_026771.1,Geminiviridae
NC_026617.1,Peribunyaviridae
NC_026618.2,Peribunyaviridae
NC_026619.1,Peribunyaviridae
NC_006966.1,Poxviridae
NC_002200.1,Paramyxoviridae
NC_004608.1,Geminiviridae
NC_004609.1,Geminiviridae
NC_001983.1,Geminiviridae
NC_001984.1,Geminiviridae
NC_011550.1,Coronaviridae
NC_001356.1,Papillomaviridae
NC_001458.1,Papillomaviridae
NC_004065.1,Herpesviridae
NC_002512.2,Herpesviridae
NC_019559.2,Herpesviridae
NC_001826.2,Herpesviridae
NC_018702.1,Astroviridae
NC_001846.1,Coronaviridae
NC_012936.1,Coronaviridae
NC_007815.2,Retroviridae
NC_001501.1,Retroviridae
NC_001362.1,Retroviridae
NC_001702.1,Retroviridae
NC_000942.1,Adenoviridae
AC_000012.1,Adenoviridae
NC_014899.1,Adenoviridae
NC_012584.1,Adenoviridae
NC_006579.1,Pneumoviridae
NC_001506.1,Retroviridae
NC_001552.1,Paramyxoviridae
NC_033620.1,Herpesviridae
NC_035468.1,Poxviridae
NC_000943.1,Flaviviridae
NC_022595.1,Peribunyaviridae
NC_022596.1,Peribunyaviridae
NC_022597.1,Peribunyaviridae
NC_029853.1,Retroviridae
NC_001515.2,Polyomaviridae
NC_001505.2,Polyomaviridae
NC_023597.1,Siphoviridae
NC_023602.1,Siphoviridae
NC_023603.1,Siphoviridae
NC_023607.1,Siphoviridae
NC_028920.1,Siphoviridae
NC_022058.1,Siphoviridae
NC_023723.1,Siphoviridae
NC_023742.1,Siphoviridae
NC_023862.1,Siphoviridae
NC_026583.1,Siphoviridae
NC_012788.1,Siphoviridae
NC_022087.1,Siphoviridae
NC_029018.2,Siphoviridae
NC_031277.1,Siphoviridae
NC_028878.1,Siphoviridae
NC_028876.2,Siphoviridae
NC_031279.1,Siphoviridae
NC_023747.1,Siphoviridae
NC_028804.1,Siphoviridae
NC_028823.1,Siphoviridae
NC_031253.1,Siphoviridae
NC_023713.1,Siphoviridae
NC_022055.1,Siphoviridae
NC_031262.1,Siphoviridae
NC_022988.1,Siphoviridae
NC_021533.1,Siphoviridae
NC_021061.1,Siphoviridae
NC_026593.1,Siphoviridae
NC_028678.1,Siphoviridae
NC_028922.1,Siphoviridae
NC_028842.1,Siphoviridae
NC_028779.1,Siphoviridae
NC_021324.1,Siphoviridae
NC_031238.1,Siphoviridae
NC_022057.1,Siphoviridae
NC_026604.1,Siphoviridae
NC_028897.1,Siphoviridae
NC_028979.1,Siphoviridae
NC_021338.1,Siphoviridae
NC_021318.1,Siphoviridae
NC_022973.1,Siphoviridae
NC_022065.1,Siphoviridae
NC_023606.1,Siphoviridae
NC_022071.1,Siphoviridae
NC_022068.1,Siphoviridae
NC_024371.1,Siphoviridae
NC_028946.1,Siphoviridae
NC_011022.1,Siphoviridae
NC_023703.1,Siphoviridae
NC_022059.1,Siphoviridae
NC_023708.1,Siphoviridae
NC_023744.1,Siphoviridae
NC_021306.2,Siphoviridae
NC_029079.1,Siphoviridae
NC_022325.1,Siphoviridae
NC_023562.1,Siphoviridae
NC_023564.1,Siphoviridae
NC_023553.1,Siphoviridae
NC_029059.1,Siphoviridae
NC_028936.1,Siphoviridae
NC_028852.1,Siphoviridae
NC_026585.1,Siphoviridae
NC_031263.1,Siphoviridae
NC_020876.1,Siphoviridae
NC_028861.1,Siphoviridae
NC_028889.1,Siphoviridae
NC_022753.1,Siphoviridae
NC_031124.1,Siphoviridae
NC_031035.1,Siphoviridae
NC_022085.1,Siphoviridae
NC_031111.1,Siphoviridae
NC_022979.1,Siphoviridae
NC_011290.1,Siphoviridae
NC_026595.1,Siphoviridae
NC_022056.1,Siphoviridae
NC_022975.1,Siphoviridae
NC_024209.1,Siphoviridae
NC_021308.1,Siphoviridae
NC_024145.1,Siphoviridae
NC_022981.1,Siphoviridae
NC_026596.1,Siphoviridae
NC_028687.1,Siphoviridae
NC_022069.1,Siphoviridae
NC_021538.1,Siphoviridae
NC_021535.1,Siphoviridae
NC_023600.1,Siphoviridae
NC_023604.1,Siphoviridae
NC_022984.1,Siphoviridae
NC_024141.1,Siphoviridae
NC_022061.1,Siphoviridae
NC_026603.1,Siphoviridae
NC_028792.1,Siphoviridae
NC_028947.1,Siphoviridae
NC_028744.1,Siphoviridae
NC_024143.1,Siphoviridae
NC_028877.1,Siphoviridae
NC_021556.1,Siphoviridae
NC_023689.1,Siphoviridae
NC_022086.1,Siphoviridae
NC_028923.1,Siphoviridae
NC_028843.1,Siphoviridae
NC_031256.1,Siphoviridae
NC_028849.1,Siphoviridae
NC_031067.1,Siphoviridae
NC_028798.1,Siphoviridae
NC_028953.1,Siphoviridae
NC_023572.1,Siphoviridae
NC_026598.1,Siphoviridae
NC_029093.1,Siphoviridae
NC_026584.1,Siphoviridae
NC_028791.1,Siphoviridae
NC_028759.1,Siphoviridae
NC_031257.1,Siphoviridae
NC_021305.1,Siphoviridae
NC_028978.1,Siphoviridae
NC_011273.1,Myoviridae
NC_022976.1,Siphoviridae
NC_028785.1,Siphoviridae
NC_028928.1,Siphoviridae
NC_028815.1,Siphoviridae
NC_023565.1,Siphoviridae
NC_023578.1,Siphoviridae
NC_024366.1,Siphoviridae
NC_028832.1,Siphoviridae
NC_028937.1,Siphoviridae
NC_031281.1,Siphoviridae
NC_031041.1,Siphoviridae
NC_028874.1,Siphoviridae
NC_021297.1,Siphoviridae
NC_021299.1,Siphoviridae
NC_028680.1,Siphoviridae
NC_011057.1,Siphoviridae
NC_024148.1,Siphoviridae
NC_022969.1,Siphoviridae
NC_028844.1,Siphoviridae
NC_021311.1,Siphoviridae
NC_022063.1,Siphoviridae
NC_028662.1,Podoviridae
NC_012027.1,Siphoviridae
NC_031266.1,Siphoviridae
NC_022329.1,Siphoviridae
NC_021309.1,Siphoviridae
NC_024368.1,Siphoviridae
NC_028965.1,Siphoviridae
NC_028794.1,Siphoviridae
NC_008200.1,Siphoviridae
NC_028961.1,Siphoviridae
NC_028751.1,Siphoviridae
NC_022330.1,Siphoviridae
NC_022066.1,Siphoviridae
NC_023609.1,Siphoviridae
NC_028810.1,Siphoviridae
NC_023580.1,Siphoviridae
NC_022324.1,Siphoviridae
NC_026589.1,Siphoviridae
NC_024136.1,Siphoviridae
NC_028813.1,Siphoviridae
NC_028932.1,Siphoviridae
NC_021307.1,Siphoviridae
NC_028846.1,Siphoviridae
NC_028914.1,Siphoviridae
NC_031261.1,Siphoviridae
NC_021301.1,Siphoviridae
NC_028860.1,Siphoviridae
NC_031102.1,Siphoviridae
NC_028778.1,Siphoviridae
NC_028654.1,Siphoviridae
NC_026597.1,Siphoviridae
NC_026588.1,Siphoviridae
NC_029043.2,Siphoviridae
NC_028912.1,Siphoviridae
NC_028784.1,Siphoviridae
NC_028960.2,Siphoviridae
NC_028828.1,Siphoviridae
NC_028757.1,Siphoviridae
NC_031080.1,Myoviridae
NC_026591.1,Siphoviridae
NC_011285.1,Siphoviridae
NC_022062.1,Siphoviridae
NC_028941.1,Siphoviridae
NC_028802.1,Siphoviridae
NC_023498.1,Siphoviridae
NC_022060.1,Siphoviridae
NC_029077.1,Siphoviridae
NC_028801.1,Siphoviridae
NC_022067.1,Siphoviridae
NC_022070.1,Siphoviridae
NC_022052.1,Siphoviridae
NC_023709.1,Siphoviridae
NC_021334.1,Siphoviridae
NC_031243.1,Siphoviridae
NC_028910.1,Siphoviridae
NC_022965.1,Siphoviridae
NC_022985.1,Siphoviridae
NC_022977.1,Siphoviridae
NC_024147.1,Siphoviridae
NC_008194.1,Siphoviridae
NC_023701.1,Siphoviridae
NC_022328.1,Siphoviridae
NC_028986.1,Myoviridae
NC_023716.1,Siphoviridae
NC_014458.1,Siphoviridae
NC_028691.1,Siphoviridae
NC_013936.1,Siphoviridae
NC_023698.1,Siphoviridae
NC_023697.1,Siphoviridae
NC_028742.1,Siphoviridae
NC_022331.2,Siphoviridae
NC_004689.1,Siphoviridae
NC_024135.1,Siphoviridae
NC_022983.1,Siphoviridae
NC_009878.1,Siphoviridae
NC_023692.1,Siphoviridae
NC_023739.1,Siphoviridae
NC_011054.1,Siphoviridae
NC_014461.1,Siphoviridae
NC_028968.1,Siphoviridae
NC_011291.1,Siphoviridae
NC_023687.1,Siphoviridae
NC_028747.1,Siphoviridae
NC_002656.1,Siphoviridae
NC_004687.1,Myoviridae
NC_008207.1,Myoviridae
NC_021348.1,Myoviridae
NC_021346.1,Myoviridae
NC_021349.1,Myoviridae
NC_023737.1,Myoviridae
NC_023714.1,Myoviridae
NC_023733.1,Myoviridae
NC_029044.1,Myoviridae
NC_011272.1,Myoviridae
NC_011269.2,Myoviridae
NC_011270.1,Myoviridae
NC_011271.1,Myoviridae
NC_013650.1,Myoviridae
NC_004682.2,Siphoviridae
NC_023729.1,Siphoviridae
NC_008203.1,Siphoviridae
NC_004680.2,Siphoviridae
NC_004683.1,Siphoviridae
NC_004686.2,Siphoviridae
NC_004681.1,Siphoviridae
NC_008195.1,Siphoviridae
NC_004685.1,Siphoviridae
NC_023690.1,Siphoviridae
NC_014459.2,Siphoviridae
NC_001900.2,Siphoviridae
NC_023696.1,Myoviridae
NC_023728.1,Siphoviridae
NC_023552.1,Siphoviridae
NC_023704.1,Siphoviridae
NC_023721.1,Siphoviridae
NC_023726.1,Siphoviridae
NC_015584.1,Siphoviridae
NC_021063.1,Siphoviridae
NC_027365.1,Siphoviridae
NC_023712.1,Siphoviridae
NC_021302.1,Siphoviridae
NC_011288.1,Siphoviridae
NC_023686.1,Siphoviridae
NC_026590.1,Siphoviridae
NC_009993.2,Siphoviridae
NC_008204.1,Siphoviridae
NC_023746.1,Siphoviridae
NC_008202.2,Siphoviridae
NC_028869.1,Myoviridae
NC_023554.1,Siphoviridae
NC_011020.1,Siphoviridae
NC_011019.1,Siphoviridae
NC_011292.1,Siphoviridae
NC_011056.1,Siphoviridae
NC_023702.1,Siphoviridae
NC_001335.1,Siphoviridae
NC_023724.1,Siphoviridae
NC_023577.1,Siphoviridae
NC_023705.1,Siphoviridae
NC_008196.1,Siphoviridae
NC_011021.1,Siphoviridae
NC_026605.1,Siphoviridae
NC_024363.1,Siphoviridae
NC_024138.1,Siphoviridae
NC_022054.2,Siphoviridae
NC_023725.1,Myoviridae
NC_011044.1,Siphoviridae
NC_023711.1,Siphoviridae
NC_004688.1,Siphoviridae
NC_028803.1,Siphoviridae
NC_011287.1,Siphoviridae
NC_022053.1,Siphoviridae
NC_023691.1,Siphoviridae
NC_008198.1,Siphoviridae
NC_013694.1,Siphoviridae
NC_023720.1,Siphoviridae
NC_008197.1,Siphoviridae
NC_023740.1,Siphoviridae
NC_028682.1,Siphoviridae
NC_028907.1,Siphoviridae
NC_028796.1,Siphoviridae
NC_008199.1,Siphoviridae
NC_008205.1,Siphoviridae
NC_011055.1,Siphoviridae
NC_011039.1,Siphoviridae
NC_011023.1,Siphoviridae
NC_011289.1,Siphoviridae
NC_023730.1,Siphoviridae
NC_025444.1,Siphoviridae
