accession,family
NC_032277.1,Phenuiviridae
NC_032278.1,Phenuiviridae
NC_032279.1,Phenuiviridae
NC_032280.1,Phenuiviridae
NC_032255.1,Baculoviridae
NC_032270.1,Secoviridae
NC_032271.1,Secoviridae
NC_032212.1,Hypoviridae
NC_032272.1,Qinviridae
NC_032274.1,Qinviridae
NC_032273.1,Yueviridae
NC_032275.1,Yueviridae
NC_032484.1,Astroviridae
NC_032433.1,Sinhaliviridae
NC_032405.1,Tombusviridae
NC_032476.1,Hypoviridae
NC_032417.1,Chuviridae
NC_032427.1,Chuviridae
NC_032430.1,Artoviridae
NC_032541.1,Nyamiviridae
NC_032544.1,Nyamiviridae
NC_032558.1,Artoviridae
NC_032555.1,Artoviridae
NC_032616.1,Hypoviridae
NC_033334.1,Geminiviridae
NC_033267.1,Rhabdoviridae
NC_033027.1,Xinmoviridae
NC_032929.1,Lispiviridae
NC_033152.1,Polycipiviridae
NC_033277.1,Chrysoviridae
NC_033278.1,Chrysoviridae
NC_033318.1,Chrysoviridae
NC_033317.1,Chrysoviridae
NC_033270.1,Genomoviridae
NC_033296.1,Qinviridae
NC_033297.1,Qinviridae
NC_033298.1,Qinviridae
NC_033299.1,Qinviridae
NC_032802.1,Chuviridae
NC_033292.1,Chuviridae
NC_033291.1,Chuviridae
NC_033293.1,Chuviridae
NC_033294.1,Chuviridae
NC_032793.1,Nyamiviridae
NC_032781.1,Rhabdoviridae
NC_032739.1,Rhabdoviridae
NC_032978.1,Polycipiviridae
NC_033182.1,Rhabdoviridae
NC_033289.1,Yueviridae
NC_033290.1,Yueviridae
NC_033287.1,Qinviridae
NC_033288.1,Qinviridae
NC_033168.1,Chuviridae
NC_033285.1,Qinviridae
NC_033284.1,Qinviridae
NC_033282.1,Qinviridae
NC_033283.1,Qinviridae
NC_033081.1,Caliciviridae
NC_033176.1,Herpesviridae
NC_033034.1,Rhabdoviridae
NC_033103.1,Rhabdoviridae
NC_033015.1,Chuviridae
NC_033328.1,Chuviridae
NC_033327.1,Chuviridae
NC_032912.1,Potyviridae
NC_032956.1,Chuviridae
NC_032944.1,Lispiviridae
NC_032907.1,Rhabdoviridae
NC_032849.1,Xinmoviridae
NC_033450.1,Nyamiviridae
NC_033451.1,Nyamiviridae
NC_033436.1,Lispiviridae
NC_033477.1,Partitiviridae
NC_033494.1,Partitiviridae
NC_033495.1,Partitiviridae
NC_033496.1,Partitiviridae
NC_033484.1,Qinviridae
NC_033490.1,Qinviridae
NC_033473.1,Hypoviridae
NC_033553.1,Arteriviridae
NC_033554.1,Geminiviridae
NC_036607.1,Tospoviridae
NC_036608.1,Tospoviridae
NC_036609.1,Tospoviridae
NC_036587.1,Alphaflexiviridae
NC_036586.1,Mesoniviridae
NC_036591.1,Geminiviridae
NC_036592.1,Circoviridae
NC_036589.1,Totiviridae
NC_036603.1,Partitiviridae
NC_036600.1,Partitiviridae
NC_036585.1,Iflaviridae
NC_036583.1,Astroviridae
NC_036604.1,Phenuiviridae
NC_036605.1,Phenuiviridae
NC_036606.1,Phenuiviridae
NC_036593.1,Circoviridae
NC_036597.1,Phenuiviridae
NC_036598.1,Phenuiviridae
NC_036599.1,Phenuiviridae
NC_036602.1,Phenuiviridae
NC_018505.1,Caulimoviridae
NC_018506.1,Picornaviridae
NC_036615.1,Orthomyxoviridae
NC_036616.1,Orthomyxoviridae
NC_036617.1,Orthomyxoviridae
NC_036621.1,Orthomyxoviridae
NC_036618.1,Orthomyxoviridae
NC_036620.1,Orthomyxoviridae
NC_036619.1,Orthomyxoviridae
NC_018519.1,Closteroviridae
NC_018530.1,Geminiviridae
NC_036802.1,Potyviridae
NC_018570.2,Dicistroviridae
NC_018575.1,Papillomaviridae
NC_018577.1,Geminiviridae
NC_018578.1,Geminiviridae
NC_018576.1,Geminiviridae
NC_018579.1,Geminiviridae
NC_018571.2,Solemoviridae
NC_036803.1,Solemoviridae
NC_036877.1,Circoviridae
NC_037052.1,Solemoviridae
NC_037056.1,Mitoviridae
NC_037055.1,Mitoviridae
NC_037054.1,Mitoviridae
NC_037058.1,Betaflexiviridae
NC_037053.1,Parvoviridae
NC_037051.1,Potyviridae
NC_037063.1,Geminiviridae
NC_037065.1,Geminiviridae
NC_037068.1,Geminiviridae
NC_037066.1,Geminiviridae
NC_037059.1,Papillomaviridae
NC_037064.1,Papillomaviridae
NC_037067.1,Papillomaviridae
NC_037061.1,Papillomaviridae
NC_037062.1,Genomoviridae
NC_018615.1,Togaviridae
NC_018616.1,Caulimoviridae
NC_018629.1,Rhabdoviridae
NC_037095.1,Partitiviridae
NC_037096.1,Partitiviridae
NC_018702.1,Astroviridae
NC_018668.1,Picornaviridae
NC_018703.1,Tymoviridae
NC_034524.1,Partitiviridae
NC_034556.1,Hantaviridae
NC_034563.1,Hantaviridae
NC_034555.1,Hantaviridae
NC_034547.1,Circoviridae
NC_034548.1,Rhabdoviridae
NC_034545.1,Rhabdoviridae
NC_034546.1,Rhabdoviridae
NC_034385.1,Picornaviridae
NC_034408.1,Mayoviridae
NC_034390.1,Mayoviridae
NC_034386.1,Nairoviridae
NC_034391.1,Nairoviridae
NC_034387.1,Nairoviridae
NC_034393.1,Hantaviridae
NC_034400.1,Hantaviridae
NC_034401.1,Hantaviridae
NC_034397.1,Hantaviridae
NC_034403.1,Hantaviridae
NC_034396.1,Hantaviridae
NC_034398.1,Hantaviridae
NC_034404.1,Hantaviridae
NC_034399.1,Hantaviridae
NC_034394.1,Hantaviridae
NC_034395.1,Hantaviridae
NC_034402.1,Hantaviridae
NC_034405.1,Hantaviridae
NC_034406.1,Hantaviridae
NC_034407.1,Hantaviridae
NC_034455.1,Arteriviridae
NC_034475.1,Peribunyaviridae
NC_034476.1,Peribunyaviridae
NC_034488.1,Peribunyaviridae
NC_034496.1,Peribunyaviridae
NC_034495.1,Peribunyaviridae
NC_034504.1,Peribunyaviridae
NC_034492.1,Peribunyaviridae
NC_034491.1,Peribunyaviridae
NC_034481.1,Peribunyaviridae
NC_034497.1,Peribunyaviridae
NC_034498.1,Peribunyaviridae
NC_034505.1,Peribunyaviridae
NC_034477.1,Peribunyaviridae
NC_034478.1,Peribunyaviridae
NC_034489.1,Peribunyaviridae
NC_034499.1,Peribunyaviridae
NC_034500.1,Peribunyaviridae
NC_034501.1,Peribunyaviridae
NC_034483.1,Peribunyaviridae
NC_034493.1,Peribunyaviridae
NC_034482.1,Peribunyaviridae
NC_034442.1,Flaviviridae
NC_034453.1,Picornaviridae
NC_034479.1,Peribunyaviridae
NC_034480.1,Peribunyaviridae
NC_034490.1,Peribunyaviridae
NC_034446.1,Herpesviridae
NC_034464.1,Hantaviridae
NC_034465.1,Hantaviridae
NC_034485.1,Hantaviridae
NC_034474.1,Hantaviridae
NC_034484.1,Hantaviridae
NC_034443.1,Rhabdoviridae
NC_034451.1,Rhabdoviridae
NC_034454.1,Rhabdoviridae
NC_034449.1,Rhabdoviridae
NC_034448.1,Rhabdoviridae
NC_034450.1,Rhabdoviridae
NC_034447.1,Rhabdoviridae
NC_034567.1,Astroviridae
NC_034617.1,Picornaviridae
NC_034631.1,Peribunyaviridae
NC_034632.1,Peribunyaviridae
NC_034633.1,Peribunyaviridae
NC_034629.1,Geminiviridae
NC_034630.1,Geminiviridae
NC_034618.1,Alloherpesviridae
NC_034622.1,Alphaflexiviridae
NC_034833.1,Betaflexiviridae
NC_034835.1,Potyviridae
NC_034836.1,Solemoviridae
NC_015299.1,Fimoviridae
NC_015301.1,Fimoviridae
NC_015300.1,Fimoviridae
NC_034979.1,Fimoviridae
NC_034980.1,Fimoviridae
NC_034981.1,Fimoviridae
NC_015298.1,Fimoviridae
NC_034972.1,Coronaviridae
NC_034976.1,Tobaniviridae
NC_034971.1,Picornaviridae
NC_034975.1,Astroviridae
NC_034977.1,Circoviridae
NC_034973.1,Dicistroviridae
NC_034968.1,Paramyxoviridae
NC_035071.1,Flaviviridae
NC_035111.1,Sinhaliviridae
NC_035179.1,Geminiviridae
NC_023586.1,Inoviridae
NC_023598.1,Mitoviridae
NC_035137.1,Genomoviridae
NC_035114.1,Narnaviridae
NC_035115.1,Dicistroviridae
NC_035116.1,Sinhaliviridae
NC_035112.1,Sinhaliviridae
NC_035113.1,Sinhaliviridae
NC_035117.1,Herpesviridae
NC_035118.1,Flaviviridae
NC_035127.1,Arteriviridae
NC_035138.1,Genomoviridae
NC_035185.1,Parvoviridae
NC_023628.1,Potyviridae
NC_035432.1,Flaviviridae
NC_023627.1,Iflaviridae
NC_035210.1,Hepadnaviridae
NC_035181.1,Polyomaviridae
NC_035197.1,Genomoviridae
NC_035196.1,Circoviridae
NC_035194.1,Circoviridae
NC_035195.1,Circoviridae
NC_035200.1,Circoviridae
NC_035199.1,Papillomaviridae
NC_035201.1,Papillomaviridae
NC_035193.1,Papillomaviridae
NC_035198.1,Picornaviridae
NC_035205.1,Alphaflexiviridae
NC_035204.1,Alphaflexiviridae
NC_035202.1,Betaflexiviridae
NC_035186.1,Parvoviridae
NC_035190.1,Alphaflexiviridae
NC_035209.1,Circoviridae
NC_035206.1,Picobirnaviridae
NC_035189.1,Amalgaviridae
NC_035215.1,Secoviridae
NC_035221.1,Secoviridae
NC_035218.1,Secoviridae
NC_035220.1,Secoviridae
NC_035180.1,Parvoviridae
NC_035219.1,Secoviridae
NC_035214.1,Secoviridae
NC_035208.1,Papillomaviridae
NC_035184.1,Dicistroviridae
NC_023633.1,Phenuiviridae
NC_023634.1,Phenuiviridae
NC_023635.1,Phenuiviridae
NC_023631.1,Astroviridae
NC_023632.1,Astroviridae
NC_023629.1,Astroviridae
NC_023630.1,Astroviridae
NC_023636.1,Astroviridae
NC_023641.1,Endornaviridae
NC_023676.1,Iflaviridae
NC_023674.1,Astroviridae
NC_023677.1,Herpesviridae
NC_023673.1,Parvoviridae
NC_023684.1,Partitiviridae
NC_023685.1,Partitiviridae
NC_023681.1,Baculoviridae
NC_035674.1,Totiviridae
NC_035676.1,Geminiviridae
NC_035675.1,Caliciviridae
NC_035758.1,Astroviridae
NC_035471.1,Astroviridae
NC_035480.1,Geminiviridae
NC_035479.1,Papillomaviridae
NC_035478.1,Papillomaviridae
NC_035453.1,Closteroviridae
NC_035454.1,Phenuiviridae
NC_035759.1,Phenuiviridae
NC_035481.1,Geminiviridae
NC_035487.1,Geminiviridae
NC_035488.1,Geminiviridae
NC_035452.1,Tombusviridae
NC_035472.1,Caulimoviridae
NC_035473.1,Geminiviridae
NC_035451.1,Solemoviridae
NC_035458.1,Potyviridae
NC_035459.1,Potyviridae
NC_035476.1,Circoviridae
NC_035477.1,Genomoviridae
NC_035465.1,Tobaniviridae
NC_035461.1,Potyviridae
NC_035482.1,Tospoviridae
NC_035484.1,Tospoviridae
NC_035483.1,Tospoviridae
NC_035474.1,Smacoviridae
NC_035486.1,Partitiviridae
NC_035485.1,Partitiviridae
NC_035467.1,Sinhaliviridae
NC_035466.1,Sinhaliviridae
NC_023680.1,Hypoviridae
NC_035779.1,Picornaviridae
NC_035799.1,Circoviridae
NC_023762.1,Arenaviridae
NC_023763.1,Arenaviridae
NC_023764.1,Arenaviridae
NC_010429.1,Inoviridae
NC_036390.1,Rhabdoviridae
NC_036468.1,Reoviridae
NC_036469.1,Reoviridae
NC_036470.1,Reoviridae
NC_036471.1,Reoviridae
NC_036472.1,Reoviridae
NC_036473.1,Reoviridae
NC_036474.1,Reoviridae
NC_036476.1,Reoviridae
NC_036477.1,Reoviridae
NC_036475.1,Reoviridae
NC_018710.1,Arenaviridae
NC_018711.1,Arenaviridae
NC_018716.1,Geminiviridae
NC_018718.1,Geminiviridae
NC_018715.1,Geminiviridae
NC_018717.1,Geminiviridae
NC_018713.1,Flaviviridae
NC_018833.1,Potyviridae
NC_018858.1,Caulimoviridae
NC_018875.1,Baculoviridae
NC_019023.1,Papillomaviridae
NC_019024.1,Geminiviridae
NC_019025.1,Betaflexiviridae
NC_019027.1,Astroviridae
NC_019028.1,Astroviridae
NC_019026.1,Astroviridae
NC_019031.1,Potyviridae
NC_019029.1,Betaflexiviridae
NC_019030.1,Betaflexiviridae
NC_019036.1,Geminiviridae
NC_019035.1,Geminiviridae
NC_019415.1,Potyviridae
NC_019409.1,Potyviridae
NC_019412.1,Potyviridae
NC_037305.1,Geminiviridae
NC_037306.1,Geminiviridae
NC_023813.1,Reoviridae
NC_023814.1,Reoviridae
NC_023815.1,Reoviridae
NC_023817.1,Reoviridae
NC_023818.1,Reoviridae
NC_023820.1,Reoviridae
NC_023821.1,Reoviridae
NC_023819.1,Reoviridae
NC_023816.1,Reoviridae
NC_023766.1,Arenaviridae
NC_023844.1,Genomoviridae
NC_023842.1,Parvoviridae
NC_023845.1,Polyomaviridae
NC_023850.1,Geminiviridae
NC_023851.1,Geminiviridae
NC_023849.1,Geminiviridae
NC_023852.1,Papillomaviridae
NC_023864.1,Geminiviridae
NC_023861.2,Picornaviridae
NC_023860.1,Parvoviridae
NC_023858.1,Picornaviridae
NC_023872.1,Genomoviridae
NC_023871.1,Genomoviridae
NC_023870.1,Genomoviridae
NC_023866.1,Circoviridae
NC_023868.1,Circoviridae
NC_023869.1,Circoviridae
NC_023885.1,Circoviridae
NC_023878.1,Circoviridae
NC_023877.1,Circoviridae
NC_023882.1,Papillomaviridae
NC_023874.2,Circoviridae
NC_023879.1,Circoviridae
NC_023886.1,Circoviridae
NC_023887.1,Smacoviridae
NC_023873.1,Papillomaviridae
NC_023894.1,Papillomaviridae
NC_023891.1,Papillomaviridae
NC_023895.1,Papillomaviridae
NC_023893.1,Endornaviridae
NC_037655.1,Astroviridae
NC_037654.1,Picornaviridae
NC_037659.1,Hypoviridae
NC_023989.1,Geminiviridae
NC_023988.1,Picornaviridae
NC_023987.1,Picornaviridae
NC_023986.1,Mesoniviridae
NC_023985.1,Picornaviridae
NC_023984.1,Picornaviridae
NC_024009.1,Geminiviridae
NC_024012.1,Geminiviridae
NC_024013.1,Geminiviridae
NC_024017.1,Flaviviridae
NC_024016.1,Iflaviridae
NC_024031.1,Caliciviridae
NC_024073.1,Picornaviridae
NC_017982.1,Polyomaviridae
NC_024074.1,Peribunyaviridae
NC_024075.1,Peribunyaviridae
NC_024076.1,Peribunyaviridae
NC_024078.1,Caliciviridae
NC_024077.1,Flaviviridae
NC_019491.1,Alloherpesviridae
NC_019495.1,Alloherpesviridae
NC_019497.1,Geminiviridae
NC_019493.1,Endornaviridae
NC_019494.1,Astroviridae
NC_019492.1,Parvoviridae
NC_019531.1,Paramyxoviridae
NC_019569.1,Geminiviridae
NC_019707.1,Fiersviridae
NC_019712.1,Caliciviridae
NC_024111.1,Flaviviridae
NC_024113.1,Flaviviridae
NC_024114.1,Flaviviridae
NC_024112.1,Flaviviridae
NC_034163.1,Reoviridae
NC_034164.1,Reoviridae
NC_034165.1,Reoviridae
NC_034166.1,Reoviridae
NC_034168.1,Reoviridae
NC_034169.1,Reoviridae
NC_034170.1,Reoviridae
NC_034171.1,Reoviridae
NC_034172.1,Reoviridae
NC_034162.1,Reoviridae
NC_034173.1,Reoviridae
NC_024116.1,Geminiviridae
NC_024115.1,Totiviridae
NC_024119.1,Smacoviridae
NC_024118.1,Polyomaviridae
NC_024151.1,Totiviridae
NC_019844.1,Polyomaviridae
NC_019853.1,Polyomaviridae
NC_019854.2,Polyomaviridae
NC_019851.1,Polyomaviridae
NC_019852.1,Papillomaviridae
NC_019922.1,Fiersviridae
NC_019920.1,Fiersviridae
NC_019945.1,Baculoviridae
NC_019947.1,Geminiviridae
NC_020067.1,Polyomaviridae
NC_020069.1,Polyomaviridae
NC_020070.1,Polyomaviridae
NC_020065.1,Polyomaviridae
NC_020071.1,Polyomaviridae
NC_020066.1,Polyomaviridae
NC_020068.1,Polyomaviridae
NC_020073.2,Tombusviridae
NC_020072.1,Potyviridae
NC_020085.1,Papillomaviridae
NC_020084.1,Papillomaviridae
NC_024305.1,Geminiviridae
NC_024304.1,Geminiviridae
NC_024297.1,Astroviridae
NC_024301.1,Caulimoviridae
NC_024296.1,Bornaviridae
NC_024300.1,Papillomaviridae
NC_024303.1,Herpesviridae
NC_024306.1,Herpesviridae
NC_020105.1,Potyviridae
NC_020099.1,Circoviridae
NC_017843.2,Circoviridae
NC_020106.1,Polyomaviridae
NC_020231.1,Herpesviridae
NC_020235.1,Partitiviridae
NC_020234.1,Partitiviridae
NC_020257.1,Geminiviridae
NC_020253.1,Geminiviridae
NC_020254.1,Geminiviridae
NC_020256.1,Geminiviridae
NC_024377.1,Flaviviridae
NC_024382.1,Herpesviridae
NC_024376.1,Nyamiviridae
NC_024444.1,Hepadnaviridae
NC_024445.1,Hepadnaviridae
NC_024443.1,Hepadnaviridae
NC_024453.2,Parvoviridae
NC_024454.1,Parvoviridae
NC_024452.1,Parvoviridae
NC_024455.1,Endornaviridae
NC_020415.1,Tombusviridae
NC_020439.1,Reoviridae
NC_020440.1,Reoviridae
NC_020441.1,Reoviridae
NC_020446.1,Reoviridae
NC_020447.1,Reoviridae
NC_020448.1,Reoviridae
NC_020442.1,Reoviridae
NC_020443.1,Reoviridae
NC_020445.1,Reoviridae
NC_020444.1,Reoviridae
NC_020473.1,Geminiviridae
NC_020474.2,Herpesviridae
NC_020470.1,Tymoviridae
NC_024458.1,Alphaflexiviridae
NC_024471.1,Potyviridae
NC_024472.1,Astroviridae
NC_024473.1,Rhabdoviridae
NC_024476.1,Aspiviridae
NC_036634.1,Aspiviridae
NC_036635.1,Aspiviridae
NC_024489.1,Marnaviridae
NC_024491.1,Geminiviridae
NC_024492.1,Nodaviridae
NC_024493.1,Nodaviridae
NC_024494.1,Phenuiviridae
NC_024495.1,Phenuiviridae
NC_024496.1,Phenuiviridae
NC_024499.1,Reoviridae
NC_024500.1,Reoviridae
NC_024503.1,Reoviridae
NC_024508.1,Reoviridae
NC_024509.1,Reoviridae
NC_024510.1,Reoviridae
NC_024506.1,Reoviridae
NC_024505.1,Reoviridae
NC_024504.1,Reoviridae
NC_024507.1,Reoviridae
NC_024501.1,Virgaviridae
NC_024502.1,Virgaviridae
NC_024498.1,Astroviridae
NC_020499.1,Parvoviridae
NC_020500.1,Papillomaviridae
NC_020501.1,Papillomaviridae
NC_020805.1,Rhabdoviridae
NC_020808.1,Rhabdoviridae
NC_020809.1,Rhabdoviridae
NC_020806.1,Rhabdoviridae
NC_020804.1,Rhabdoviridae
NC_020807.1,Rhabdoviridae
NC_024687.1,Geminiviridae
NC_024685.1,Hypoviridae
NC_024691.1,Genomoviridae
NC_024690.1,Genomoviridae
NC_024689.1,Genomoviridae
NC_024686.1,Betaflexiviridae
NC_024694.1,Circoviridae
NC_024693.1,Geminiviridae
NC_024700.1,Circoviridae
NC_024701.1,Astroviridae
NC_024696.1,Herpesviridae
NC_024702.1,Nyamiviridae
NC_020881.1,Hepadnaviridae
NC_020890.1,Polyomaviridae
NC_020896.1,Potyviridae
NC_020897.1,Secoviridae
NC_020898.1,Secoviridae
NC_020903.1,Totiviridae
NC_020899.1,Mesoniviridae
NC_020900.1,Mesoniviridae
NC_020901.1,Mesoniviridae
NC_020904.1,Circoviridae
NC_020927.1,Bidnaviridae
NC_020928.1,Bidnaviridae
NC_020996.1,Betaflexiviridae
NC_020997.1,Totiviridae
NC_020999.1,Caulimoviridae
NC_021065.1,Potyviridae
NC_024692.1,Nudiviridae
NC_024709.1,Tobaniviridae
NC_024765.1,Picornaviridae
NC_024768.1,Picornaviridae
NC_024767.1,Picornaviridae
NC_024766.1,Picornaviridae
NC_024771.1,Herpesviridae
NC_024774.1,Smacoviridae
NC_024775.1,Smacoviridae
NC_024773.1,Smacoviridae
NC_024776.1,Smacoviridae
NC_024772.1,Smacoviridae
NC_024778.1,Bornaviridae
NC_021094.1,Partitiviridae
NC_021095.1,Partitiviridae
NC_021096.1,Partitiviridae
NC_021098.1,Partitiviridae
NC_021099.1,Partitiviridae
NC_021147.1,Partitiviridae
NC_021154.1,Flaviviridae
NC_021197.1,Potyviridae
NC_021201.1,Picornaviridae
NC_021206.1,Circoviridae
NC_021205.1,Geminiviridae
NC_021202.1,Geminiviridae
NC_021204.1,Smacoviridae
NC_021203.1,Smacoviridae
NC_021220.1,Picornaviridae
NC_021242.1,Phenuiviridae
NC_021243.1,Phenuiviridae
NC_021244.1,Phenuiviridae
NC_021245.1,Geminiviridae
NC_024805.1,Flaviviridae
NC_024809.1,Geminiviridae
NC_024888.1,Parvoviridae
NC_024887.1,Togaviridae
NC_024894.1,Geminiviridae
NC_024895.1,Geminiviridae
NC_024893.1,Papillomaviridae
NC_024906.1,Closteroviridae
NC_021341.1,Geminiviridae
NC_021484.1,Solemoviridae
NC_021483.1,Papillomaviridae
NC_021481.1,Tombusviridae
NC_021482.1,Picornaviridae
NC_021567.1,Iflaviridae
NC_021562.1,Inoviridae
NC_021569.1,Inoviridae
NC_021565.1,Totiviridae
NC_021568.1,Circoviridae
NC_021564.1,Solemoviridae
NC_021541.1,Reoviridae
NC_021542.1,Reoviridae
NC_021543.1,Reoviridae
NC_021544.1,Reoviridae
NC_021545.1,Reoviridae
NC_021546.1,Reoviridae
NC_021547.1,Reoviridae
NC_021549.1,Reoviridae
NC_021550.1,Reoviridae
NC_021551.1,Reoviridae
NC_021548.1,Reoviridae
NC_021579.1,Geminiviridae
NC_021583.1,Reoviridae
NC_021584.1,Reoviridae
NC_021585.1,Reoviridae
NC_021586.1,Reoviridae
NC_021588.1,Reoviridae
NC_021589.1,Reoviridae
NC_021580.1,Reoviridae
NC_021581.1,Reoviridae
NC_021587.1,Reoviridae
NC_021590.1,Reoviridae
NC_021582.1,Reoviridae
NC_021626.1,Reoviridae
NC_021627.1,Reoviridae
NC_021628.1,Reoviridae
NC_021635.1,Reoviridae
NC_021629.1,Reoviridae
NC_021631.1,Reoviridae
NC_021632.1,Reoviridae
NC_021633.1,Reoviridae
NC_021634.1,Reoviridae
NC_021625.1,Reoviridae
NC_021630.1,Reoviridae
NC_021705.2,Tombusviridae
NC_025112.1,Arteriviridae
NC_025114.1,Picornaviridae
NC_025113.1,Arteriviridae
NC_021719.1,Geminiviridae
NC_021735.1,Benyviridae
NC_021736.1,Benyviridae
NC_021797.1,Microviridae
NC_021786.1,Potyviridae
NC_021805.1,Microviridae
NC_021851.1,Tymoviridae
NC_021862.1,Inoviridae
NC_021873.1,Partitiviridae
NC_025346.1,Astroviridae
NC_025355.1,Paramyxoviridae
NC_025380.1,Polyomaviridae
NC_025370.1,Polyomaviridae
NC_025368.1,Polyomaviridae
NC_025364.1,Rhabdoviridae
NC_025350.1,Paramyxoviridae
NC_025365.1,Rhabdoviridae
NC_025361.1,Paramyxoviridae
NC_025347.1,Paramyxoviridae
NC_021924.1,Baculoviridae
NC_021926.1,Tombusviridae
NC_021923.1,Baculoviridae
NC_021930.1,Papillomaviridae
NC_021928.1,Paramyxoviridae
NC_022002.1,Geminiviridae
NC_022007.1,Geminiviridae
NC_022008.1,Geminiviridae
NC_022003.1,Geminiviridae
NC_022005.1,Geminiviridae
NC_022006.1,Secoviridae
NC_022004.1,Secoviridae
NC_022037.1,Peribunyaviridae
NC_022039.1,Peribunyaviridae
NC_022073.1,Geminiviridae
NC_022072.1,Closteroviridae
NC_022089.1,Parvoviridae
NC_025218.2,Totiviridae
NC_025216.1,Circoviridae
NC_025219.1,Dicistroviridae
NC_025214.1,Totiviridae
NC_025247.1,Circoviridae
NC_025246.1,Circoviridae
NC_025250.1,Potyviridae
NC_025251.1,Rhabdoviridae
NC_025255.1,Rhabdoviridae
NC_025253.1,Rhabdoviridae
NC_025252.1,Alphaflexiviridae
NC_025254.1,Potyviridae
NC_025256.1,Paramyxoviridae
NC_025257.1,Baculoviridae
NC_025259.1,Polyomaviridae
NC_025266.1,Geminiviridae
NC_025340.1,Rhabdoviridae
NC_025343.1,Paramyxoviridae
NC_025342.1,Rhabdoviridae
NC_025341.1,Rhabdoviridae
NC_025353.1,Rhabdoviridae
NC_025360.1,Paramyxoviridae
NC_025358.1,Rhabdoviridae
NC_025377.1,Rhabdoviridae
NC_025381.1,Virgaviridae
NC_025356.1,Rhabdoviridae
NC_025367.1,Totiviridae
NC_025363.1,Paramyxoviridae
NC_025376.1,Rhabdoviridae
NC_025362.1,Rhabdoviridae
NC_025351.1,Paramyxoviridae
NC_025378.1,Rhabdoviridae
NC_022095.1,Papillomaviridae
NC_022103.1,Coronaviridae
NC_022104.1,Parvoviridae
NC_022131.1,Geminiviridae
NC_025359.1,Rhabdoviridae
NC_025352.1,Paramyxoviridae
NC_025382.1,Rhabdoviridae
NC_025384.1,Rhabdoviridae
NC_025385.1,Rhabdoviridae
NC_025391.1,Rhabdoviridae
NC_025402.1,Paramyxoviridae
NC_025405.1,Rhabdoviridae
NC_025404.1,Paramyxoviridae
NC_025403.1,Paramyxoviridae
NC_025400.1,Rhabdoviridae
NC_025386.1,Paramyxoviridae
NC_025407.1,Paramyxoviridae
NC_025387.1,Rhabdoviridae
NC_025397.1,Rhabdoviridae
NC_025408.1,Rhabdoviridae
NC_025390.1,Paramyxoviridae
NC_025389.1,Rhabdoviridae
NC_025388.1,Betaflexiviridae
NC_025399.1,Rhabdoviridae
NC_025394.1,Rhabdoviridae
NC_025396.1,Rhabdoviridae
NC_025406.1,Rhabdoviridae
NC_025401.1,Rhabdoviridae
NC_025395.1,Rhabdoviridae
NC_025393.1,Rhabdoviridae
NC_022232.1,Geminiviridae
NC_022229.1,Geminiviridae
NC_022230.1,Virgaviridae
NC_022233.1,Herpesviridae
NC_022249.1,Astroviridae
NC_022250.1,Bromoviridae
NC_022251.1,Bromoviridae
NC_022252.1,Bromoviridae
NC_022253.1,Papillomaviridae
NC_022332.1,Picornaviridae
NC_022365.1,Caulimoviridae
NC_025454.1,Inoviridae
NC_025432.1,Picornaviridae
NC_025435.1,Solemoviridae
NC_025468.1,Betaflexiviridae
NC_025477.1,Bromoviridae
NC_025481.1,Bromoviridae
NC_025478.1,Bromoviridae
NC_025482.1,Bromoviridae
NC_025483.1,Bromoviridae
NC_025484.1,Bromoviridae
NC_025480.2,Secoviridae
NC_025469.1,Betaflexiviridae
NC_025474.1,Picornaviridae
NC_025475.1,Geminiviridae
NC_025485.1,Reoviridae
NC_025486.1,Reoviridae
NC_025487.1,Reoviridae
NC_025488.1,Reoviridae
NC_025489.1,Reoviridae
NC_025490.1,Reoviridae
NC_025491.1,Reoviridae
NC_025493.1,Reoviridae
NC_025492.1,Reoviridae
NC_025476.1,Circoviridae
NC_022517.1,Retroviridae
NC_022518.1,Retroviridae
NC_022519.1,Polyomaviridae
NC_025680.1,Geminiviridae
NC_025676.1,Caliciviridae
NC_025674.1,Virgaviridae
NC_025681.1,Geminiviridae
NC_025682.1,Circoviridae
NC_025684.1,Circoviridae
NC_025683.1,Circoviridae
NC_025717.1,Circoviridae
NC_025709.1,Circoviridae
NC_025725.1,Geminiviridae
NC_025738.1,Genomoviridae
NC_025741.1,Genomoviridae
NC_025728.1,Genomoviridae
NC_025729.1,Genomoviridae
NC_025730.1,Genomoviridae
NC_025731.1,Genomoviridae
NC_025732.1,Genomoviridae
NC_025788.1,Iflaviridae
NC_025790.1,Polyomaviridae
NC_025792.1,Circoviridae
NC_025791.1,Circoviridae
NC_025793.1,Orthomyxoviridae
NC_025794.1,Orthomyxoviridae
NC_025795.1,Orthomyxoviridae
NC_025796.1,Orthomyxoviridae
NC_025797.1,Orthomyxoviridae
NC_025798.1,Orthomyxoviridae
NC_025799.1,Orthomyxoviridae
NC_025789.1,Alphaflexiviridae
NC_025801.1,Reoviridae
NC_025802.1,Reoviridae
NC_025803.1,Reoviridae
NC_025806.1,Reoviridae
NC_025809.1,Reoviridae
NC_025804.1,Reoviridae
NC_025810.1,Reoviridae
NC_025807.1,Reoviridae
NC_025800.1,Polyomaviridae
